event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,external-temperature,gsm:gsm-signal-strength,mw:activity-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1006351330,true,2014-08-24 06:02:27.000,23.182016,56.588049,4210,31.0,16,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351331,true,2014-08-24 07:00:39.000,23.183799,56.591549,4210,28.0,16,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351332,true,2014-08-24 08:00:23.000,23.175299,56.591849,4210,30.0,16,48.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351333,true,2014-08-24 09:00:23.000,23.166816,56.590949,4210,31.0,7,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351334,true,2014-08-24 10:00:25.000,23.10355,56.590649,4210,25.0,7,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351335,true,2014-08-24 11:00:19.000,23.083966,56.580199,4210,21.0,7,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351336,true,2014-08-24 12:00:24.000,22.897133,56.591899,4210,29.0,7,47.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351337,true,2014-08-24 13:00:34.000,22.897383,56.592149,4210,27.0,10,98.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351338,true,2014-08-24 14:00:38.000,22.9105,56.588199,4210,23.0,10,98.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351339,true,2014-08-24 15:00:22.000,22.888633,56.574716,4210,21.0,10,98.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351340,true,2014-08-24 16:00:47.000,22.881582,56.570132,4210,17.0,10,98.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351341,true,2014-08-24 17:00:27.000,22.880966,56.570016,4190,17.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351342,true,2014-08-24 18:00:30.000,22.881299,56.570732,4190,18.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351343,true,2014-08-24 19:00:44.000,22.881349,56.570349,4190,23.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351344,true,2014-08-24 20:01:00.000,22.881349,56.570232,4190,25.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351345,true,2014-08-24 21:01:02.000,22.881316,56.570166,4180,25.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351346,true,2014-08-24 22:01:09.000,22.881682,56.570066,4180,27.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351347,true,2014-08-24 23:00:55.000,22.881516,56.570349,4180,26.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351348,true,2014-08-25 00:01:20.000,22.881382,56.569799,4180,25.0,10,2.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351349,true,2014-08-25 01:01:13.000,22.881299,56.570149,4170,24.0,8,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351350,true,2014-08-25 02:00:59.000,22.881382,56.570116,4170,26.0,8,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351351,true,2014-08-25 03:00:44.000,22.881249,56.569999,4170,24.0,8,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351352,true,2014-08-25 04:01:10.000,22.881249,56.570266,4170,22.0,8,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351353,true,2014-08-25 05:00:41.000,22.881366,56.570332,4160,16.0,6,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351354,true,2014-08-25 06:00:24.000,22.876899,56.570649,4160,17.0,6,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351355,true,2014-08-25 07:00:27.000,22.85345,56.578582,4160,18.0,6,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351356,true,2014-08-25 08:01:03.000,22.8537,56.578266,4160,19.0,6,57.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351357,true,2014-08-25 09:00:13.000,22.853816,56.578416,4210,22.0,20,116.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351358,true,2014-08-25 10:00:48.000,22.857233,56.578282,4210,24.0,20,116.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351359,true,2014-08-25 11:00:20.000,22.860766,56.578866,4210,26.0,20,116.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351360,true,2014-08-25 12:00:23.000,22.919282,56.603,4210,24.0,20,116.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351361,true,2014-08-25 13:00:22.000,22.926199,56.646566,4230,24.0,19,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351362,true,2014-08-25 14:00:24.000,22.924582,56.645833,4230,27.0,19,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351363,true,2014-08-25 15:00:38.000,22.924332,56.646099,4230,23.0,19,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351364,true,2014-08-25 16:00:21.000,22.924599,56.645966,4230,25.0,19,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351365,true,2014-08-25 17:00:13.000,22.924316,56.646116,4210,23.0,11,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351366,true,2014-08-25 18:00:37.000,22.924266,56.645999,4210,25.0,11,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351367,true,2014-08-25 19:00:29.000,22.923349,56.645899,4210,29.0,11,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351368,true,2014-08-25 20:00:23.000,22.924649,56.646299,4210,29.0,11,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351369,true,2014-08-25 21:00:22.000,22.924649,56.646133,4200,27.0,12,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351370,true,2014-08-25 22:00:37.000,22.924249,56.646116,4200,28.0,12,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351371,true,2014-08-25 23:00:40.000,22.924199,56.646099,4200,26.0,12,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351372,true,2014-08-26 00:00:53.000,22.923899,56.646099,4200,27.0,12,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351373,true,2014-08-26 01:00:27.000,22.924066,56.646083,4190,27.0,14,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351374,true,2014-08-26 02:00:29.000,22.923599,56.646499,4190,27.0,14,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351375,true,2014-08-26 03:00:34.000,22.924282,56.646333,4190,27.0,14,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351376,true,2014-08-26 04:00:59.000,22.924332,56.645966,4190,20.0,14,9.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351377,true,2014-08-26 05:00:20.000,22.926549,56.646533,4210,20.0,27,95.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351378,true,2014-08-26 06:00:56.000,22.921199,56.6507,4210,24.0,27,95.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351379,true,2014-08-26 07:00:40.000,22.940316,56.657733,4210,22.0,27,95.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351380,true,2014-08-26 08:00:34.000,22.9527,56.669066,4210,20.0,27,95.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351381,true,2014-08-26 09:00:35.000,22.946349,56.666433,4230,17.0,10,74.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351382,true,2014-08-26 10:00:39.000,22.941233,56.65745,4230,20.0,10,74.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351383,true,2014-08-26 11:00:09.000,22.935816,56.658316,4230,26.0,10,74.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351384,true,2014-08-26 12:00:22.000,22.932516,56.658416,4230,22.0,10,74.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351385,true,2014-08-26 13:00:25.000,22.944933,56.639399,4240,19.0,12,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351386,true,2014-08-26 14:00:28.000,22.955683,56.661433,4240,21.0,12,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351387,true,2014-08-26 15:00:21.000,22.965683,56.661716,4240,23.0,12,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351388,true,2014-08-26 16:00:23.000,22.9682,56.659783,4240,21.0,12,112.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351389,true,2014-08-26 17:00:13.000,22.9798,56.6633,4220,19.0,6,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351390,true,2014-08-26 18:00:26.000,22.980183,56.663483,4220,27.0,6,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351391,true,2014-08-26 19:01:12.000,22.98015,56.663633,4220,30.0,6,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351392,true,2014-08-26 20:00:26.000,22.980317,56.663416,4220,29.0,6,28.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351393,true,2014-08-26 21:00:26.000,22.980217,56.663683,4200,28.0,8,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351394,true,2014-08-26 22:00:39.000,22.9803,56.66365,4200,28.0,8,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351395,true,2014-08-26 23:00:23.000,22.980283,56.663633,4200,28.0,8,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351396,true,2014-08-27 00:00:46.000,22.980467,56.663816,4200,29.0,8,8.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351397,true,2014-08-27 01:00:27.000,22.9801,56.6636,4180,26.0,10,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351398,true,2014-08-27 02:00:41.000,22.98025,56.6637,4180,27.0,10,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351399,true,2014-08-27 03:00:34.000,22.980317,56.66335,4180,27.0,10,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351400,true,2014-08-27 04:02:06.000,22.9803,56.6636,4180,28.0,10,5.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351401,true,2014-08-27 05:00:29.000,22.9833,56.668299,4170,20.0,7,70.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351402,true,2014-08-27 06:01:06.000,22.983833,56.669899,4170,23.0,7,70.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351403,true,2014-08-27 07:00:40.000,22.983866,56.670282,4170,21.0,7,70.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351404,true,2014-08-27 08:00:22.000,22.984466,56.670216,4170,20.0,7,70.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351405,true,2014-08-27 09:00:13.000,22.984366,56.670349,4170,20.0,8,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351406,true,2014-08-27 10:00:15.000,22.984233,56.670232,4170,22.0,8,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351407,true,2014-08-27 11:00:28.000,22.983783,56.669832,4170,21.0,8,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351408,true,2014-08-27 12:01:06.000,22.984299,56.669382,4170,24.0,8,45.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351409,true,2014-08-27 13:00:51.000,22.983383,56.668632,4190,23.0,18,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351410,true,2014-08-27 14:00:35.000,22.995749,56.672766,4190,24.0,18,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351411,true,2014-08-27 15:00:39.000,22.995899,56.672849,4190,23.0,18,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351412,true,2014-08-27 16:00:22.000,22.996099,56.673266,4190,22.0,18,77.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351413,true,2014-08-27 17:00:34.000,22.995949,56.672982,4170,24.0,16,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351414,true,2014-08-27 18:00:38.000,22.996449,56.672932,4170,24.0,16,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351415,true,2014-08-27 19:00:21.000,22.996299,56.673049,4170,29.0,16,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351416,true,2014-08-27 20:00:23.000,22.996433,56.673032,4170,30.0,16,4.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351417,true,2014-08-27 21:00:27.000,22.996383,56.673132,4150,31.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351418,true,2014-08-27 22:00:41.000,22.997016,56.674366,4150,31.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351419,true,2014-08-27 23:00:24.000,22.996416,56.674232,4150,30.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351420,true,2014-08-28 00:00:47.000,22.995349,56.673899,4150,27.0,18,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351421,true,2014-08-28 01:00:25.000,22.996283,56.673316,4140,29.0,17,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351422,true,2014-08-28 02:00:28.000,22.995883,56.673032,4140,29.0,17,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351423,true,2014-08-28 03:00:42.000,22.996549,56.672999,4140,29.0,17,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351424,true,2014-08-28 04:00:36.000,22.997266,56.673032,4140,24.0,17,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351425,true,2014-08-28 05:00:20.000,22.996316,56.672682,4140,24.0,23,49.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351426,true,2014-08-28 06:00:35.000,23.0039,56.671699,4140,22.0,23,49.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351427,true,2014-08-28 07:00:38.000,22.995316,56.673032,4140,23.0,23,49.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351428,true,2014-08-28 08:00:21.000,22.991399,56.672049,4140,22.0,23,49.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351429,true,2014-08-28 09:00:23.000,23.00345,56.671216,4190,20.0,26,87.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351430,true,2014-08-28 10:00:49.000,22.995566,56.672782,4190,26.0,26,87.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351431,true,2014-08-28 11:00:22.000,22.995616,56.672666,4190,25.0,26,87.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351432,true,2014-08-28 12:00:24.000,22.995433,56.672699,4190,29.0,26,87.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351433,true,2014-08-28 13:00:39.000,22.995299,56.672766,4230,26.0,19,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351434,true,2014-08-28 14:00:22.000,22.995933,56.673166,4230,27.0,19,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351435,true,2014-08-28 15:00:25.000,22.996199,56.672999,4230,34.0,19,,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351436,true,2014-08-28 15:47:53.000,22.996649,56.672982,4210,31.0,19,0.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351437,true,2014-08-28 16:00:38.000,22.996866,56.672816,4200,29.0,20,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351438,true,2014-08-28 17:01:16.000,22.996849,56.672799,4200,26.0,20,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351439,true,2014-08-28 18:00:40.000,22.996816,56.672916,4200,27.0,20,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351440,true,2014-08-28 19:00:46.000,22.996916,56.672849,4200,29.0,20,15.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351441,true,2014-08-28 20:00:38.000,22.996899,56.672949,4170,30.0,18,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351442,true,2014-08-28 21:02:22.000,22.996766,56.672849,4170,31.0,18,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351443,true,2014-08-28 22:00:36.000,22.996899,56.672899,4170,28.0,18,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351444,true,2014-08-28 23:00:51.000,22.996749,56.672949,4170,30.0,18,7.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351445,true,2014-08-29 00:03:02.000,22.996733,56.672899,4150,28.0,20,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351446,true,2014-08-29 01:01:20.000,22.996783,56.672866,4150,29.0,20,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351447,true,2014-08-29 03:00:47.000,22.996799,56.672999,4150,26.0,20,6.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351448,true,2014-08-29 04:00:50.000,22.996766,56.672899,4150,25.0,23,44.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351449,true,2014-08-29 05:00:46.000,22.994683,56.672966,4150,22.0,23,44.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351450,true,2014-08-29 06:00:39.000,22.998349,56.672899,4150,21.0,23,44.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351451,true,2014-08-29 07:00:55.000,22.995599,56.672932,4150,23.0,23,44.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351452,true,2014-08-29 08:00:28.000,22.996016,56.672949,4210,28.0,19,54.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351453,true,2014-08-29 09:00:32.000,22.996149,56.672982,4210,31.0,19,54.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351454,true,2014-08-29 10:00:46.000,22.996016,56.672866,4210,31.0,19,54.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351455,true,2014-08-29 11:01:02.000,23.01185,56.678816,4210,21.0,19,54.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351456,true,2014-08-29 12:00:44.000,23.0085,56.681216,4250,32.0,10,75.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351457,true,2014-08-29 13:00:27.000,22.987666,56.681932,4250,21.0,10,75.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351458,true,2014-08-29 14:00:30.000,22.980633,56.688433,4250,22.0,10,75.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351459,true,2014-08-29 15:00:34.000,22.98005,56.688166,4250,24.0,10,75.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351460,true,2014-08-29 16:00:48.000,22.98115,56.687799,4230,25.0,14,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351461,true,2014-08-29 17:00:32.000,22.982983,56.687183,4230,24.0,14,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351462,true,2014-08-29 18:00:58.000,22.983949,56.686983,4230,25.0,14,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351463,true,2014-08-29 19:00:54.000,22.983866,56.686966,4230,30.0,14,36.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
1006351464,true,2014-08-29 20:00:38.000,22.983799,56.687099,4210,27.0,10,1.0,"gps","Pernis apivorus","DHIG05","DHIG05","Birds of prey Lithuania GPS 2014"
